Order ID,Region,Category,Date,Revenue,Cost,Discount,Units Sold,Profit
ORD-001913,East,Groceries,2024-08-03,152.11,112.2,0.15,5,39.91
ORD-001914,East,Furniture,2024-08-06,308.07,233.04,0.28,2,75.03
ORD-001915,East,Electronics,2024-08-19,572.83,392.43,0.15,3,180.4
ORD-001916,East,Electronics,2024-08-27,839.47,515.39,0.27,4,324.08
ORD-001917,East,Electronics,2024-08-24,575.43,387.16,0.34,3,188.27
ORD-001918,East,Groceries,2024-08-26,63.12,44.07,0.34,2,19.05
ORD-001919,East,Groceries,2024-08-15,101.44,67.73,0.21,3,33.71
ORD-001920,East,Clothing,2024-08-12,171.1,103.54,0.01,3,67.56
ORD-001921,East,Groceries,2024-08-09,180.6,117.21,0.3,5,63.39
ORD-001922,East,Groceries,2024-08-03,102.68,74.81,0.06,3,27.87
ORD-001923,West,Electronics,2024-08-16,1122.49,707.24,0.15,5,415.25
ORD-001924,West,Electronics,2024-08-07,419.97,241.85,0.34,2,178.12
ORD-001925,West,Electronics,2024-08-09,656.63,443.26,0.32,3,213.37
ORD-001926,West,Clothing,2024-08-18,160.44,93.15,0.3,3,67.29
ORD-001927,West,Clothing,2024-08-01,192.73,108.0,0.03,4,84.73
ORD-001928,West,Groceries,2024-08-01,43.71,36.1,0.17,1,7.61
ORD-001929,West,Furniture,2024-08-17,310.93,202.99,0.09,2,107.94
ORD-001930,West,Clothing,2024-08-27,234.88,135.44,0.35,4,99.44
ORD-001931,West,Electronics,2024-08-03,267.29,150.15,0.06,1,117.14
ORD-001932,West,Clothing,2024-08-19,121.46,70.16,0.2,2,51.3
ORD-001933,West,Clothing,2024-08-23,253.72,156.9,0.31,4,96.82
ORD-001934,West,Groceries,2024-08-04,131.78,106.55,0.11,4,25.23
ORD-001935,West,Electronics,2024-08-17,972.37,655.56,0.18,5,316.81
ORD-001936,West,Electronics,2024-08-07,867.72,489.26,0.26,4,378.46
ORD-001937,West,Electronics,2024-08-13,1020.2,608.82,0.23,5,411.38
ORD-001938,West,Clothing,2024-08-03,203.59,128.25,0.25,3,75.34
ORD-001939,West,Furniture,2024-08-22,619.39,391.51,0.23,3,227.88
ORD-001940,West,Clothing,2024-08-23,110.57,66.0,0.23,2,44.57
ORD-001941,West,Electronics,2024-08-15,215.24,127.26,0.13,1,87.98
ORD-001942,West,Electronics,2024-08-26,684.71,394.89,0.01,4,289.82
ORD-001943,West,Electronics,2024-08-06,521.24,292.28,0.1,3,228.96
ORD-001944,West,Electronics,2024-08-12,237.63,154.97,0.24,1,82.66
ORD-001945,West,Clothing,2024-08-07,105.4,65.57,0.02,2,39.83
ORD-001946,West,Furniture,2024-08-22,409.41,277.12,0.22,2,132.29
ORD-001947,West,Electronics,2024-08-28,404.25,227.24,0.0,2,177.01
ORD-001948,West,Furniture,2024-08-25,217.96,167.19,0.19,1,50.77
ORD-001949,West,Furniture,2024-08-11,194.76,149.31,0.17,1,45.45
ORD-001950,West,Furniture,2024-08-15,807.51,525.01,0.25,4,282.5
ORD-001951,West,Clothing,2024-08-24,58.79,32.14,0.16,1,26.65
ORD-001952,West,Groceries,2024-08-28,122.45,84.02,0.06,3,38.43
ORD-001953,West,Clothing,2024-08-06,186.78,120.11,0.14,3,66.67
ORD-001954,West,Furniture,2024-08-02,177.91,130.0,0.13,1,47.91
ORD-001955,West,Electronics,2024-08-03,826.04,545.32,0.21,3,280.72
ORD-001956,West,Furniture,2024-08-15,191.81,133.71,0.02,1,58.1
ORD-001957,West,Groceries,2024-08-02,149.16,96.67,0.28,4,52.49
ORD-001958,West,Electronics,2024-08-26,205.54,140.84,0.23,1,64.7
ORD-001959,West,Electronics,2024-08-06,754.01,517.55,0.3,4,236.46
ORD-001960,West,Electronics,2024-08-10,534.37,308.34,0.23,2,226.03
ORD-001961,West,Furniture,2024-08-07,471.7,348.69,0.27,2,123.01
ORD-001962,West,Electronics,2024-08-26,255.29,162.39,0.0,1,92.9
ORD-001963,West,Groceries,2024-08-16,65.55,50.21,0.28,2,15.34
ORD-001964,West,Clothing,2024-08-26,136.92,75.48,0.25,2,61.44
ORD-001965,West,Furniture,2024-08-17,838.15,590.95,0.28,4,247.2
ORD-001966,West,Electronics,2024-08-25,1296.5,850.85,0.31,5,445.65
ORD-001967,West,Electronics,2024-08-10,1004.7,648.49,0.14,5,356.21
ORD-001968,West,Electronics,2024-08-25,1014.7,650.2,0.21,4,364.5
ORD-001969,West,Electronics,2024-08-03,205.01,135.51,0.01,1,69.5
ORD-001970,West,Clothing,2024-08-15,221.23,137.32,0.17,3,83.91
ORD-001971,West,Electronics,2024-08-25,469.59,282.74,0.1,2,186.85
ORD-001972,West,Clothing,2024-08-20,115.27,64.0,0.28,2,51.27
ORD-001973,West,Furniture,2024-08-09,583.67,438.47,0.08,3,145.2
ORD-001974,West,Clothing,2024-08-16,60.38,40.22,0.29,1,20.16
ORD-001975,West,Furniture,2024-08-20,337.53,249.29,0.05,2,88.24
ORD-001976,West,Furniture,2024-08-10,238.24,164.05,0.05,1,74.19
ORD-001977,West,Groceries,2024-08-01,137.77,98.54,0.22,4,39.23
ORD-001978,West,Electronics,2024-08-15,247.13,141.5,0.34,1,105.63
ORD-001979,West,Electronics,2024-08-18,702.16,469.02,0.29,4,233.14
ORD-001980,West,Electronics,2024-08-04,928.27,519.69,0.35,4,408.58
ORD-001981,West,Furniture,2024-08-18,776.55,585.09,0.28,5,191.46
ORD-001982,West,Electronics,2024-08-10,701.88,429.37,0.13,3,272.51
ORD-001983,West,Electronics,2024-08-10,491.62,297.9,0.06,2,193.72
ORD-001984,West,Furniture,2024-08-14,287.18,210.48,0.07,2,76.7
ORD-001985,West,Electronics,2024-08-09,857.37,531.01,0.34,4,326.36
ORD-001986,West,Electronics,2024-08-09,529.88,337.49,0.02,3,192.39
ORD-001987,West,Electronics,2024-08-27,551.73,362.18,0.28,2,189.55
ORD-001988,West,Electronics,2024-08-21,707.23,425.85,0.11,3,281.38
ORD-001989,West,Groceries,2024-08-07,104.05,84.76,0.06,3,19.29
ORD-001990,West,Groceries,2024-08-19,60.28,47.21,0.25,2,13.07
ORD-001991,West,Electronics,2024-08-28,979.42,682.63,0.22,4,296.79
ORD-001992,West,Furniture,2024-08-16,369.96,257.83,0.22,2,112.13
ORD-001993,West,Clothing,2024-08-10,48.96,30.07,0.15,1,18.89
ORD-001994,West,Groceries,2024-08-20,34.95,22.79,0.24,1,12.16
ORD-001995,West,Furniture,2024-08-24,813.2,499.59,0.14,5,313.61
ORD-001996,West,Clothing,2024-08-28,177.32,105.01,0.28,3,72.31
ORD-001997,West,Electronics,2024-08-17,416.89,258.24,0.34,2,158.65
ORD-001998,West,Electronics,2024-08-03,420.29,293.62,0.11,2,126.67
ORD-001999,West,Clothing,2024-08-05,146.42,88.26,0.06,3,58.16
ORD-002000,West,Clothing,2024-08-20,234.65,130.16,0.05,4,104.49
ORD-002001,West,Groceries,2024-08-19,32.71,25.3,0.29,1,7.41
ORD-002002,West,Electronics,2024-08-14,232.38,133.39,0.05,1,98.99
ORD-002003,West,Clothing,2024-08-25,60.59,31.95,0.34,1,28.64
ORD-002004,West,Electronics,2024-08-07,512.87,347.47,0.33,2,165.4
ORD-002005,West,Clothing,2024-08-19,325.5,185.34,0.33,5,140.16
ORD-002006,West,Groceries,2024-08-11,54.64,38.33,0.11,2,16.31
ORD-002007,West,Groceries,2024-08-01,97.26,79.53,0.19,3,17.73
ORD-002008,West,Furniture,2024-08-09,641.47,417.06,0.03,3,224.41
ORD-002009,West,Electronics,2024-08-05,408.21,228.48,0.33,2,179.73
ORD-002010,West,Electronics,2024-08-11,437.82,251.54,0.17,2,186.28
ORD-002011,West,Groceries,2024-08-16,79.65,62.16,0.24,2,17.49
ORD-002012,West,Furniture,2024-08-02,893.72,672.36,0.11,5,221.36
ORD-002013,West,Electronics,2024-08-15,809.32,452.66,0.02,4,356.66
ORD-002014,West,Furniture,2024-08-19,590.95,451.83,0.02,4,139.12
ORD-002015,West,Furniture,2024-08-10,685.71,476.5,0.28,3,209.21
ORD-002016,West,Electronics,2024-08-21,1054.2,679.87,0.13,5,374.33
ORD-002017,West,Furniture,2024-08-04,194.48,148.98,0.29,1,45.5
ORD-002018,West,Groceries,2024-08-05,34.81,24.55,0.31,1,10.26
ORD-002019,West,Electronics,2024-08-07,399.29,228.31,0.26,2,170.98
ORD-002020,West,Electronics,2024-08-19,510.97,333.4,0.07,3,177.57
ORD-002021,West,Electronics,2024-08-02,498.66,323.07,0.12,2,175.59
ORD-002022,West,Electronics,2024-08-07,712.38,410.63,0.11,3,301.75
ORD-002023,West,Furniture,2024-08-01,696.6,438.05,0.24,4,258.55
ORD-002024,West,Clothing,2024-08-23,63.88,40.47,0.15,1,23.41
ORD-002025,West,Furniture,2024-08-20,820.02,573.16,0.07,4,246.86
ORD-002026,West,Electronics,2024-08-11,216.6,134.87,0.0,1,81.73
ORD-002027,West,Furniture,2024-08-20,208.45,152.15,0.0,1,56.3
ORD-002028,West,Electronics,2024-08-20,242.02,161.97,0.23,1,80.05
ORD-002029,North,Clothing,2024-08-21,168.94,90.0,0.02,3,78.94
ORD-002030,North,Furniture,2024-08-15,545.55,364.92,0.1,3,180.63
ORD-002031,North,Clothing,2024-08-07,212.47,116.37,0.13,4,96.1
ORD-002032,North,Furniture,2024-08-09,907.11,591.47,0.12,5,315.64
ORD-002033,North,Electronics,2024-08-22,732.26,452.75,0.01,3,279.51
ORD-002034,North,Groceries,2024-08-23,32.15,26.1,0.11,1,6.05
ORD-002035,North,Clothing,2024-08-09,58.27,33.89,0.13,1,24.38
ORD-002036,North,Groceries,2024-08-24,98.42,64.95,0.09,3,33.47
ORD-002037,North,Electronics,2024-08-12,914.52,551.62,0.28,4,362.9
ORD-002038,North,Electronics,2024-08-20,724.58,472.12,0.12,4,252.46
ORD-002039,North,Electronics,2024-08-04,511.37,322.53,0.02,2,188.84
ORD-002040,North,Groceries,2024-08-19,115.09,83.66,0.33,4,31.43
ORD-002041,North,Electronics,2024-08-06,434.63,302.6,0.17,2,132.03
ORD-002042,North,Electronics,2024-08-09,220.53,151.97,0.12,1,68.56
ORD-002043,North,Electronics,2024-08-19,687.78,445.94,0.35,3,241.84
ORD-002044,North,Electronics,2024-08-17,395.06,254.07,0.3,2,140.99
ORD-002045,North,Clothing,2024-08-15,79.62,49.68,0.05,1,29.94
ORD-002046,North,Electronics,2024-08-14,576.84,411.2,0.25,3,165.64
ORD-002047,North,Groceries,2024-08-10,71.14,58.57,0.15,2,12.57
ORD-002048,North,Clothing,2024-08-15,224.28,135.95,0.08,4,88.33
ORD-002049,North,Electronics,2024-08-07,787.62,484.77,0.31,4,302.85
ORD-002050,North,Furniture,2024-08-24,197.59,121.18,0.07,1,76.41
ORD-002051,North,Groceries,2024-08-17,98.12,69.06,0.25,3,29.06
ORD-002052,North,Clothing,2024-08-28,186.48,123.09,0.14,3,63.39
ORD-002053,North,Groceries,2024-08-16,112.9,80.46,0.29,3,32.44
ORD-002054,North,Electronics,2024-08-14,396.39,266.81,0.17,2,129.58
ORD-002055,North,Clothing,2024-08-14,252.28,156.35,0.25,4,95.93
ORD-002056,North,Groceries,2024-08-16,95.37,73.47,0.03,3,21.9
ORD-002057,North,Electronics,2024-08-23,1193.95,758.39,0.35,5,435.56
ORD-002058,North,Electronics,2024-08-01,1210.05,721.07,0.25,5,488.98
ORD-002059,North,Clothing,2024-08-16,238.13,142.32,0.01,4,95.81
ORD-002060,North,Clothing,2024-08-18,184.26,118.01,0.27,3,66.25
ORD-002061,North,Electronics,2024-08-18,301.21,174.76,0.07,1,126.45
ORD-002062,North,Clothing,2024-08-27,328.66,198.62,0.23,5,130.04
ORD-002063,North,Furniture,2024-08-02,186.22,142.47,0.28,1,43.75
ORD-002064,North,Groceries,2024-08-05,173.88,130.98,0.07,5,42.9
ORD-002065,North,Electronics,2024-08-22,195.99,129.02,0.09,1,66.97
ORD-002066,North,Furniture,2024-08-01,714.2,500.01,0.11,4,214.19
ORD-002067,North,Groceries,2024-08-14,135.95,88.53,0.25,5,47.42
ORD-002068,North,Electronics,2024-08-06,828.77,496.37,0.22,4,332.4
ORD-002069,North,Furniture,2024-08-04,509.32,348.58,0.21,3,160.74
ORD-002070,North,Electronics,2024-08-18,1050.24,666.51,0.1,5,383.73
ORD-002071,North,Groceries,2024-08-07,63.85,51.92,0.15,2,11.93
ORD-002072,North,Electronics,2024-08-11,592.77,387.62,0.19,3,205.15
ORD-002073,North,Electronics,2024-08-24,1087.64,614.82,0.1,4,472.82
ORD-002074,North,Furniture,2024-08-26,706.03,455.81,0.13,4,250.22
ORD-002075,North,Clothing,2024-08-15,311.2,180.32,0.22,5,130.88
ORD-002076,North,Groceries,2024-08-19,142.74,110.61,0.09,4,32.13
ORD-002077,North,Groceries,2024-08-11,33.65,24.64,0.09,1,9.01
ORD-002078,North,Electronics,2024-08-17,454.1,312.16,0.14,2,141.94
ORD-002079,North,Electronics,2024-08-14,681.47,401.07,0.31,3,280.4
ORD-002080,North,Groceries,2024-08-02,76.58,58.52,0.09,2,18.06
ORD-002081,North,Clothing,2024-08-04,69.03,45.98,0.22,1,23.05
ORD-002082,North,Electronics,2024-08-13,953.88,597.13,0.32,4,356.75
ORD-002083,North,Groceries,2024-08-10,75.0,57.52,0.27,2,17.48
ORD-002084,North,Furniture,2024-08-02,658.07,471.71,0.27,4,186.36
ORD-002085,North,Clothing,2024-08-17,126.33,66.26,0.27,2,60.07
ORD-002086,North,Furniture,2024-08-22,582.61,396.91,0.32,3,185.7
ORD-002087,North,Electronics,2024-08-02,850.86,553.19,0.33,4,297.67
ORD-002088,North,Groceries,2024-08-21,136.05,99.92,0.31,4,36.13
ORD-002089,North,Furniture,2024-08-27,685.04,431.99,0.18,4,253.05
ORD-002090,North,Clothing,2024-08-02,289.07,180.95,0.05,5,108.12
ORD-002091,North,Furniture,2024-08-20,174.44,122.13,0.33,1,52.31
ORD-002092,North,Groceries,2024-08-14,63.54,50.01,0.09,2,13.53
ORD-002093,North,Groceries,2024-08-17,65.16,48.75,0.19,2,16.41
ORD-002094,North,Groceries,2024-08-07,29.54,19.31,0.27,1,10.23
ORD-002095,North,Groceries,2024-08-12,80.14,63.54,0.3,2,16.6
ORD-002096,North,Electronics,2024-08-15,1192.06,700.65,0.22,5,491.41
ORD-002097,North,Furniture,2024-08-05,1034.71,690.35,0.33,5,344.36
ORD-002098,North,Furniture,2024-08-15,493.23,335.45,0.29,3,157.78
ORD-002099,North,Clothing,2024-08-22,199.03,111.44,0.03,3,87.59
ORD-002100,North,Clothing,2024-08-12,297.04,175.27,0.15,5,121.77
ORD-002101,South,Clothing,2024-08-28,58.71,35.53,0.02,1,23.18
ORD-002102,South,Clothing,2024-08-18,183.12,116.89,0.16,3,66.23
ORD-002103,South,Electronics,2024-08-14,407.78,284.29,0.26,2,123.49
ORD-002104,South,Clothing,2024-08-25,114.15,66.73,0.04,2,47.42
ORD-002105,South,Furniture,2024-08-27,812.31,603.17,0.07,5,209.14
ORD-002106,South,Electronics,2024-08-25,216.77,140.58,0.13,1,76.19
ORD-002107,South,Electronics,2024-08-19,186.64,126.64,0.17,1,60.0
ORD-002108,South,Furniture,2024-08-26,480.3,334.49,0.24,3,145.81
ORD-002109,South,Electronics,2024-08-02,1112.61,725.56,0.06,4,387.05
ORD-002110,South,Electronics,2024-08-28,888.28,583.24,0.03,4,305.04
ORD-002111,South,Groceries,2024-08-25,37.41,26.33,0.24,1,11.08
ORD-002112,South,Groceries,2024-08-23,183.13,139.66,0.11,5,43.47
ORD-002113,South,Furniture,2024-08-23,522.78,340.51,0.25,3,182.27
ORD-002114,South,Furniture,2024-08-23,366.21,245.02,0.09,2,121.19
ORD-002115,South,Clothing,2024-08-22,65.49,38.73,0.05,1,26.76
ORD-002116,South,Clothing,2024-08-28,173.09,95.95,0.22,3,77.14
ORD-002117,South,Electronics,2024-08-01,962.86,552.59,0.07,5,410.27
ORD-002118,South,Clothing,2024-08-09,304.14,200.61,0.2,5,103.53
ORD-002119,South,Furniture,2024-08-22,203.45,139.32,0.17,1,64.13
ORD-002120,South,Groceries,2024-08-23,97.33,75.3,0.19,3,22.03
ORD-002121,South,Groceries,2024-08-25,113.82,93.95,0.31,4,19.87
ORD-002122,South,Furniture,2024-08-02,197.32,146.8,0.04,1,50.52
ORD-002123,South,Furniture,2024-08-17,179.6,135.78,0.27,1,43.82
ORD-002124,South,Furniture,2024-08-04,338.53,217.61,0.2,2,120.92
ORD-002125,South,Groceries,2024-08-16,147.93,113.9,0.29,4,34.03
ORD-002126,South,Furniture,2024-08-14,560.47,401.57,0.1,3,158.9
ORD-002127,South,Furniture,2024-08-22,745.88,527.98,0.06,4,217.9
ORD-002128,South,Electronics,2024-08-01,846.15,601.55,0.35,4,244.6
ORD-002129,South,Clothing,2024-08-18,62.02,40.44,0.18,1,21.58
ORD-002130,South,Electronics,2024-08-20,541.42,323.77,0.16,2,217.65
ORD-002131,South,Furniture,2024-08-11,946.92,640.43,0.33,5,306.49
ORD-002132,South,Clothing,2024-08-01,169.54,107.5,0.18,3,62.04
ORD-002133,South,Furniture,2024-08-24,382.34,244.36,0.11,2,137.98
ORD-002134,South,Electronics,2024-08-20,1199.92,789.48,0.16,5,410.44
ORD-002135,South,Groceries,2024-08-14,131.12,106.22,0.06,4,24.9
ORD-002136,South,Clothing,2024-08-07,94.14,57.82,0.1,2,36.32
ORD-002137,South,Electronics,2024-08-13,672.17,458.02,0.01,3,214.15
ORD-002138,South,Electronics,2024-08-12,238.42,138.56,0.12,1,99.86
ORD-002139,South,Groceries,2024-08-14,40.04,29.44,0.16,1,10.6
ORD-002140,South,Clothing,2024-08-08,213.68,134.4,0.05,3,79.28
ORD-002141,South,Electronics,2024-08-05,1132.77,775.41,0.18,5,357.36
ORD-002142,South,Groceries,2024-08-05,31.04,21.14,0.11,1,9.9
ORD-002143,South,Groceries,2024-08-25,62.44,43.27,0.21,2,19.17
ORD-002144,South,Electronics,2024-08-16,725.64,437.63,0.1,3,288.01
ORD-002145,South,Electronics,2024-08-27,899.92,583.79,0.11,4,316.13
ORD-002146,South,Clothing,2024-08-03,264.64,166.7,0.25,4,97.94
ORD-002147,South,Electronics,2024-08-10,764.82,439.14,0.06,4,325.68
ORD-002148,South,Furniture,2024-08-08,732.34,534.17,0.18,4,198.17
ORD-002149,South,Clothing,2024-08-13,294.41,155.48,0.11,5,138.93
ORD-002150,South,Clothing,2024-08-10,288.53,165.05,0.25,4,123.48
ORD-002151,South,Electronics,2024-08-21,1057.72,694.36,0.09,5,363.36
ORD-002152,South,Clothing,2024-08-07,64.3,40.15,0.02,1,24.15
ORD-002153,South,Clothing,2024-08-15,189.83,110.67,0.21,3,79.16
ORD-002154,South,Clothing,2024-08-26,172.32,105.71,0.24,3,66.61
ORD-002155,South,Clothing,2024-08-14,63.14,39.94,0.11,1,23.2
ORD-002156,South,Electronics,2024-08-16,634.99,357.6,0.02,3,277.39
ORD-002157,South,Clothing,2024-08-28,288.96,157.0,0.29,4,131.96
ORD-002158,South,Electronics,2024-08-28,984.41,584.8,0.17,4,399.61
ORD-002159,East,Clothing,2024-09-03,340.45,221.9,0.08,5,118.55
ORD-002160,East,Furniture,2024-09-24,721.43,448.92,0.1,4,272.51
ORD-002161,East,Electronics,2024-09-25,1041.91,691.78,0.34,4,350.13
ORD-002162,East,Electronics,2024-09-22,455.42,261.47,0.06,2,193.95
ORD-002163,East,Electronics,2024-09-12,719.64,428.92,0.02,4,290.72
ORD-002164,East,Clothing,2024-09-01,265.17,174.14,0.25,4,91.03
ORD-002165,East,Furniture,2024-09-19,373.3,287.59,0.34,2,85.71
ORD-002166,East,Furniture,2024-09-18,671.09,410.83,0.18,4,260.26
ORD-002167,East,Clothing,2024-09-21,68.5,38.69,0.06,1,29.81
ORD-002168,East,Furniture,2024-09-26,698.74,470.39,0.09,4,228.35
ORD-002169,East,Clothing,2024-09-21,237.9,137.6,0.04,4,100.3
ORD-002170,East,Clothing,2024-09-18,240.19,157.38,0.23,4,82.81
ORD-002171,East,Groceries,2024-09-14,165.56,135.21,0.34,5,30.35
ORD-002172,East,Groceries,2024-09-23,152.6,104.66,0.13,4,47.94
ORD-002173,East,Groceries,2024-09-11,141.97,115.58,0.34,4,26.39
ORD-002174,East,Groceries,2024-09-16,123.9,102.31,0.08,4,21.59
ORD-002175,East,Electronics,2024-09-27,1014.44,650.38,0.05,5,364.06
ORD-002176,East,Furniture,2024-09-27,609.88,415.2,0.19,3,194.68
ORD-002177,East,Groceries,2024-09-26,147.92,112.04,0.1,4,35.88
ORD-002178,East,Furniture,2024-09-07,946.08,672.0,0.12,5,274.08
ORD-002179,East,Electronics,2024-09-05,433.59,289.76,0.08,2,143.83
ORD-002180,East,Electronics,2024-09-28,646.79,450.74,0.21,3,196.05
ORD-002181,East,Clothing,2024-09-16,183.27,118.18,0.29,3,65.09
ORD-002182,East,Furniture,2024-09-22,176.1,134.99,0.28,1,41.11
ORD-002183,East,Electronics,2024-09-25,771.75,519.41,0.04,4,252.34
ORD-002184,East,Clothing,2024-09-19,143.8,93.5,0.2,3,50.3
ORD-002185,East,Groceries,2024-09-19,151.93,125.11,0.2,4,26.82
ORD-002186,East,Furniture,2024-09-12,912.57,664.95,0.15,5,247.62
ORD-002187,East,Groceries,2024-09-28,146.0,100.98,0.25,4,45.02
ORD-002188,East,Electronics,2024-09-24,1194.73,840.13,0.13,5,354.6
ORD-002189,East,Electronics,2024-09-28,829.71,573.99,0.32,4,255.72
ORD-002190,East,Furniture,2024-09-13,573.43,433.58,0.34,3,139.85
ORD-002191,East,Electronics,2024-09-21,209.68,136.86,0.28,1,72.82
ORD-002192,East,Groceries,2024-09-13,113.94,79.03,0.05,4,34.91
ORD-002193,East,Furniture,2024-09-25,343.89,229.01,0.26,2,114.88
ORD-002194,East,Electronics,2024-09-08,205.81,117.44,0.15,1,88.37
ORD-002195,East,Furniture,2024-09-07,174.5,113.38,0.12,1,61.12
ORD-002196,East,Groceries,2024-09-13,163.69,117.46,0.34,5,46.23
ORD-002197,East,Electronics,2024-09-25,197.14,139.23,0.11,1,57.91
ORD-002198,East,Electronics,2024-09-15,1397.87,943.16,0.23,5,454.71
ORD-002199,East,Clothing,2024-09-06,272.53,154.56,0.35,4,117.97
ORD-002200,East,Clothing,2024-09-17,157.96,95.95,0.19,3,62.01
ORD-002201,East,Electronics,2024-09-19,1034.95,708.41,0.02,5,326.54
ORD-002202,East,Clothing,2024-09-05,175.0,113.15,0.03,3,61.85
ORD-002203,East,Clothing,2024-09-18,251.12,137.37,0.28,5,113.75
ORD-002204,East,Furniture,2024-09-13,959.97,650.43,0.18,4,309.54
ORD-002205,East,Electronics,2024-09-12,892.61,567.0,0.06,4,325.61
ORD-002206,East,Furniture,2024-09-13,184.49,141.16,0.19,1,43.33
ORD-002207,East,Clothing,2024-09-03,262.58,149.07,0.12,5,113.51
ORD-002208,East,Electronics,2024-09-03,206.57,122.97,0.1,1,83.6
ORD-002209,East,Electronics,2024-09-28,421.42,295.89,0.3,2,125.53
ORD-002210,East,Groceries,2024-09-14,66.15,46.76,0.1,2,19.39
ORD-002211,East,Clothing,2024-09-01,58.33,36.22,0.04,1,22.11
ORD-002212,East,Electronics,2024-09-04,420.33,243.62,0.05,2,176.71
ORD-002213,East,Electronics,2024-09-22,1003.45,565.43,0.32,4,438.02
ORD-002214,East,Groceries,2024-09-06,102.46,69.87,0.25,3,32.59
ORD-002215,East,Electronics,2024-09-27,996.38,646.85,0.0,5,349.53
ORD-002216,East,Groceries,2024-09-21,33.47,22.12,0.25,1,11.35
ORD-002217,East,Clothing,2024-09-27,259.48,154.56,0.15,5,104.92
ORD-002218,East,Clothing,2024-09-26,131.04,72.72,0.01,2,58.32
ORD-002219,East,Clothing,2024-09-25,129.45,75.04,0.33,2,54.41
ORD-002220,East,Furniture,2024-09-07,637.42,434.33,0.04,3,203.09
ORD-002221,East,Clothing,2024-09-17,121.22,74.01,0.01,2,47.21
ORD-002222,East,Electronics,2024-09-05,837.27,562.64,0.04,3,274.63
ORD-002223,East,Clothing,2024-09-05,253.16,138.12,0.18,5,115.04
ORD-002224,East,Clothing,2024-09-23,242.13,148.03,0.27,4,94.1
ORD-002225,East,Electronics,2024-09-03,407.42,233.12,0.31,2,174.3
ORD-002226,East,Furniture,2024-09-15,544.51,367.63,0.23,3,176.88
ORD-002227,East,Electronics,2024-09-14,1064.49,634.95,0.1,4,429.54
ORD-002228,East,Clothing,2024-09-19,151.5,80.44,0.35,2,71.06
ORD-002229,East,Electronics,2024-09-24,1342.34,872.15,0.15,5,470.19
ORD-002230,East,Clothing,2024-09-21,240.8,153.37,0.03,4,87.43
ORD-002231,East,Furniture,2024-09-19,320.67,221.5,0.08,2,99.17
ORD-002232,East,Furniture,2024-09-08,558.55,385.75,0.27,3,172.8
ORD-002233,East,Electronics,2024-09-06,930.38,526.44,0.08,4,403.94
ORD-002234,East,Furniture,2024-09-14,175.03,123.8,0.31,1,51.23
ORD-002235,East,Furniture,2024-09-09,195.1,123.93,0.2,1,71.17
ORD-002236,East,Clothing,2024-09-02,108.46,61.63,0.11,2,46.83
ORD-002237,East,Groceries,2024-09-06,32.66,23.24,0.05,1,9.42
ORD-002238,East,Electronics,2024-09-12,504.08,288.44,0.21,2,215.64
ORD-002239,East,Furniture,2024-09-03,907.12,599.06,0.34,4,308.06
ORD-002240,East,Groceries,2024-09-13,207.28,165.47,0.13,5,41.81
ORD-002241,East,Electronics,2024-09-16,1204.37,830.72,0.26,4,373.65
ORD-002242,East,Groceries,2024-09-21,172.5,127.31,0.35,5,45.19
ORD-002243,East,Groceries,2024-09-24,180.07,135.41,0.09,5,44.66
ORD-002244,West,Electronics,2024-09-07,227.3,147.48,0.2,1,79.82
ORD-002245,West,Electronics,2024-09-03,1285.38,786.72,0.0,5,498.66
ORD-002246,West,Clothing,2024-09-07,315.88,180.23,0.18,5,135.65
ORD-002247,West,Groceries,2024-09-05,126.21,97.51,0.02,4,28.7
ORD-002248,West,Groceries,2024-09-27,198.9,163.13,0.14,5,35.77
ORD-002249,West,Furniture,2024-09-03,186.75,122.05,0.17,1,64.7
ORD-002250,West,Furniture,2024-09-07,1025.36,659.11,0.11,5,366.25
ORD-002251,West,Electronics,2024-09-20,455.05,305.84,0.02,2,149.21
ORD-002252,West,Furniture,2024-09-28,340.78,232.8,0.01,2,107.98
ORD-002253,West,Electronics,2024-09-13,206.21,131.65,0.32,1,74.56
